Datetime,Date,Hour,Station,AQHI,RiskCategory,Hour_of_Day,Day_of_Week
2025-05-04 14:00:00,2025-05-04,15,North,3.0,Low,14,6
2025-05-04 15:00:00,2025-05-04,16,North,3.0,Low,15,6
2025-05-04 16:00:00,2025-05-04,17,North,3.0,Low,16,6
2025-05-04 17:00:00,2025-05-04,18,North,3.0,Low,17,6
2025-05-04 18:00:00,2025-05-04,19,North,3.0,Low,18,6
2025-05-04 19:00:00,2025-05-04,20,North,3.0,Low,19,6
2025-05-04 20:00:00,2025-05-04,21,North,2.0,Low,20,6
2025-05-04 21:00:00,2025-05-04,22,North,2.0,Low,21,6
2025-05-04 22:00:00,2025-05-04,23,North,3.0,Low,22,6
2025-05-04 23:00:00,2025-05-04,24,North,3.0,Low,23,6
2025-05-04 23:00:00,2025-05-04,24,North,3.0,Low,23,6
2025-05-05 00:00:00,2025-05-05,1,North,3.0,Low,0,0
2025-05-05 01:00:00,2025-05-05,2,North,3.0,Low,1,0
2025-05-05 02:00:00,2025-05-05,3,North,3.0,Low,2,0
2025-05-05 03:00:00,2025-05-05,4,North,3.0,Low,3,0
2025-05-05 04:00:00,2025-05-05,5,North,3.0,Low,4,0
2025-05-05 05:00:00,2025-05-05,6,North,3.0,Low,5,0
2025-05-05 06:00:00,2025-05-05,7,North,3.0,Low,6,0
2025-05-05 07:00:00,2025-05-05,8,North,3.0,Low,7,0
2025-05-05 08:00:00,2025-05-05,9,North,3.0,Low,8,0
2025-05-05 09:00:00,2025-05-05,10,North,3.0,Low,9,0
2025-05-05 10:00:00,2025-05-05,11,North,3.0,Low,10,0
2025-05-05 11:00:00,2025-05-05,12,North,3.0,Low,11,0
2025-05-05 12:00:00,2025-05-05,13,North,3.0,Low,12,0
2025-05-05 13:00:00,2025-05-05,14,North,3.0,Low,13,0
2025-05-05 14:00:00,2025-05-05,15,North,3.0,Low,14,0
2025-05-05 15:00:00,2025-05-05,16,North,3.0,Low,15,0
2025-05-05 16:00:00,2025-05-05,17,North,3.0,Low,16,0
2025-05-05 17:00:00,2025-05-05,18,North,3.0,Low,17,0
2025-05-05 18:00:00,2025-05-05,19,North,3.0,Low,18,0
2025-05-05 19:00:00,2025-05-05,20,North,2.0,Low,19,0
2025-05-05 20:00:00,2025-05-05,21,North,2.0,Low,20,0
2025-05-05 21:00:00,2025-05-05,22,North,2.0,Low,21,0
2025-05-05 22:00:00,2025-05-05,23,North,2.0,Low,22,0
2025-05-05 23:00:00,2025-05-05,24,North,2.0,Low,23,0
2025-05-05 23:00:00,2025-05-05,24,North,3.0,Low,23,0
2025-05-06 00:00:00,2025-05-06,1,North,2.0,Low,0,1
2025-05-06 01:00:00,2025-05-06,2,North,2.0,Low,1,1
2025-05-06 02:00:00,2025-05-06,3,North,2.0,Low,2,1
2025-05-06 03:00:00,2025-05-06,4,North,2.0,Low,3,1
2025-05-06 04:00:00,2025-05-06,5,North,1.0,Low,4,1
2025-05-06 05:00:00,2025-05-06,6,North,1.0,Low,5,1
2025-05-06 06:00:00,2025-05-06,7,North,1.0,Low,6,1
2025-05-06 07:00:00,2025-05-06,8,North,1.0,Low,7,1
2025-05-06 08:00:00,2025-05-06,9,North,2.0,Low,8,1
2025-05-06 09:00:00,2025-05-06,10,North,2.0,Low,9,1
2025-05-06 10:00:00,2025-05-06,11,North,2.0,Low,10,1
2025-05-06 11:00:00,2025-05-06,12,North,2.0,Low,11,1
2025-05-06 12:00:00,2025-05-06,13,North,2.0,Low,12,1
2025-05-06 13:00:00,2025-05-06,14,North,3.0,Low,13,1
2025-05-06 14:00:00,2025-05-06,15,North,3.0,Low,14,1
2025-05-06 15:00:00,2025-05-06,16,North,3.0,Low,15,1
2025-05-06 16:00:00,2025-05-06,17,North,3.0,Low,16,1
2025-05-06 17:00:00,2025-05-06,18,North,3.0,Low,17,1
2025-05-06 18:00:00,2025-05-06,19,North,3.0,Low,18,1
2025-05-06 19:00:00,2025-05-06,20,North,3.0,Low,19,1
2025-05-06 20:00:00,2025-05-06,21,North,3.0,Low,20,1
2025-05-06 21:00:00,2025-05-06,22,North,2.0,Low,21,1
2025-05-06 22:00:00,2025-05-06,23,North,2.0,Low,22,1
2025-05-06 23:00:00,2025-05-06,24,North,2.0,Low,23,1
2025-05-06 23:00:00,2025-05-06,24,North,3.0,Low,23,1
2025-05-07 00:00:00,2025-05-07,1,North,2.0,Low,0,2
2025-05-07 01:00:00,2025-05-07,2,North,2.0,Low,1,2
2025-05-07 02:00:00,2025-05-07,3,North,2.0,Low,2,2
2025-05-07 03:00:00,2025-05-07,4,North,2.0,Low,3,2
2025-05-07 04:00:00,2025-05-07,5,North,2.0,Low,4,2
2025-05-07 05:00:00,2025-05-07,6,North,2.0,Low,5,2
2025-05-07 06:00:00,2025-05-07,7,North,2.0,Low,6,2
2025-05-07 07:00:00,2025-05-07,8,North,2.0,Low,7,2
2025-05-07 08:00:00,2025-05-07,9,North,2.0,Low,8,2
2025-05-07 09:00:00,2025-05-07,10,North,2.0,Low,9,2
2025-05-07 10:00:00,2025-05-07,11,North,2.0,Low,10,2
2025-05-07 11:00:00,2025-05-07,12,North,2.0,Low,11,2
2025-05-07 12:00:00,2025-05-07,13,North,2.0,Low,12,2
2025-05-07 13:00:00,2025-05-07,14,North,2.0,Low,13,2
2025-05-07 14:00:00,2025-05-07,15,North,2.0,Low,14,2
2025-05-07 15:00:00,2025-05-07,16,North,2.0,Low,15,2
2025-05-07 16:00:00,2025-05-07,17,North,2.0,Low,16,2
2025-05-07 17:00:00,2025-05-07,18,North,2.0,Low,17,2
2025-05-07 18:00:00,2025-05-07,19,North,2.0,Low,18,2
2025-05-07 19:00:00,2025-05-07,20,North,2.0,Low,19,2
2025-05-07 20:00:00,2025-05-07,21,North,2.0,Low,20,2
2025-05-07 21:00:00,2025-05-07,22,North,3.0,Low,21,2
2025-05-07 22:00:00,2025-05-07,23,North,3.0,Low,22,2
2025-05-07 23:00:00,2025-05-07,24,North,4.0,Moderate,23,2
2025-05-07 23:00:00,2025-05-07,24,North,4.0,Moderate,23,2
2025-05-08 00:00:00,2025-05-08,1,North,4.0,Moderate,0,3
2025-05-08 01:00:00,2025-05-08,2,North,4.0,Moderate,1,3
2025-05-08 02:00:00,2025-05-08,3,North,4.0,Moderate,2,3
2025-05-08 03:00:00,2025-05-08,4,North,4.0,Moderate,3,3
2025-05-08 04:00:00,2025-05-08,5,North,4.0,Moderate,4,3
2025-05-08 05:00:00,2025-05-08,6,North,4.0,Moderate,5,3
2025-05-08 06:00:00,2025-05-08,7,North,4.0,Moderate,6,3
2025-05-08 07:00:00,2025-05-08,8,North,4.0,Moderate,7,3
2025-05-08 08:00:00,2025-05-08,9,North,4.0,Moderate,8,3
2025-05-08 09:00:00,2025-05-08,10,North,4.0,Moderate,9,3
2025-05-08 10:00:00,2025-05-08,11,North,4.0,Moderate,10,3
2025-05-08 11:00:00,2025-05-08,12,North,4.0,Moderate,11,3
2025-05-08 12:00:00,2025-05-08,13,North,4.0,Moderate,12,3
2025-05-08 13:00:00,2025-05-08,14,North,4.0,Moderate,13,3
2025-05-08 14:00:00,2025-05-08,15,North,4.0,Moderate,14,3
2025-05-08 15:00:00,2025-05-08,16,North,4.0,Moderate,15,3
2025-05-08 16:00:00,2025-05-08,17,North,4.0,Moderate,16,3
2025-05-08 17:00:00,2025-05-08,18,North,4.0,Moderate,17,3
2025-05-08 18:00:00,2025-05-08,19,North,3.0,Low,18,3
2025-05-08 19:00:00,2025-05-08,20,North,3.0,Low,19,3
2025-05-08 20:00:00,2025-05-08,21,North,3.0,Low,20,3
2025-05-08 21:00:00,2025-05-08,22,North,3.0,Low,21,3
2025-05-08 22:00:00,2025-05-08,23,North,3.0,Low,22,3
2025-05-08 23:00:00,2025-05-08,24,North,3.0,Low,23,3
2025-05-08 23:00:00,2025-05-08,24,North,4.0,Moderate,23,3
2025-05-09 00:00:00,2025-05-09,1,North,3.0,Low,0,4
2025-05-09 01:00:00,2025-05-09,2,North,3.0,Low,1,4
2025-05-09 02:00:00,2025-05-09,3,North,2.0,Low,2,4
2025-05-09 03:00:00,2025-05-09,4,North,2.0,Low,3,4
2025-05-09 04:00:00,2025-05-09,5,North,2.0,Low,4,4
2025-05-09 05:00:00,2025-05-09,6,North,2.0,Low,5,4
2025-05-09 06:00:00,2025-05-09,7,North,2.0,Low,6,4
2025-05-09 07:00:00,2025-05-09,8,North,2.0,Low,7,4
2025-05-09 08:00:00,2025-05-09,9,North,2.0,Low,8,4
2025-05-09 09:00:00,2025-05-09,10,North,2.0,Low,9,4
2025-05-09 10:00:00,2025-05-09,11,North,2.0,Low,10,4
2025-05-09 11:00:00,2025-05-09,12,North,3.0,Low,11,4
2025-05-09 12:00:00,2025-05-09,13,North,3.0,Low,12,4
2025-05-09 13:00:00,2025-05-09,14,North,4.0,Moderate,13,4
2025-05-09 14:00:00,2025-05-09,15,North,4.0,Moderate,14,4
2025-05-09 15:00:00,2025-05-09,16,North,4.0,Moderate,15,4
2025-05-09 16:00:00,2025-05-09,17,North,4.0,Moderate,16,4
2025-05-09 17:00:00,2025-05-09,18,North,4.0,Moderate,17,4
2025-05-09 18:00:00,2025-05-09,19,North,4.0,Moderate,18,4
2025-05-09 19:00:00,2025-05-09,20,North,4.0,Moderate,19,4
2025-05-09 20:00:00,2025-05-09,21,North,4.0,Moderate,20,4
2025-05-09 21:00:00,2025-05-09,22,North,3.0,Low,21,4
2025-05-09 22:00:00,2025-05-09,23,North,3.0,Low,22,4
2025-05-09 23:00:00,2025-05-09,24,North,3.0,Low,23,4
2025-05-09 23:00:00,2025-05-09,24,North,4.0,Moderate,23,4
2025-05-10 00:00:00,2025-05-10,1,North,3.0,Low,0,5
2025-05-10 01:00:00,2025-05-10,2,North,3.0,Low,1,5
2025-05-10 02:00:00,2025-05-10,3,North,2.0,Low,2,5
2025-05-10 03:00:00,2025-05-10,4,North,2.0,Low,3,5
2025-05-10 04:00:00,2025-05-10,5,North,2.0,Low,4,5
2025-05-10 05:00:00,2025-05-10,6,North,2.0,Low,5,5
2025-05-10 06:00:00,2025-05-10,7,North,2.0,Low,6,5
2025-05-10 07:00:00,2025-05-10,8,North,3.0,Low,7,5
2025-05-10 08:00:00,2025-05-10,9,North,3.0,Low,8,5
2025-05-10 09:00:00,2025-05-10,10,North,3.0,Low,9,5
2025-05-10 10:00:00,2025-05-10,11,North,3.0,Low,10,5
2025-05-10 11:00:00,2025-05-10,12,North,3.0,Low,11,5
2025-05-10 12:00:00,2025-05-10,13,North,4.0,Moderate,12,5
2025-05-10 13:00:00,2025-05-10,14,North,4.0,Moderate,13,5
2025-05-10 14:00:00,2025-05-10,15,North,4.0,Moderate,14,5
2025-05-10 15:00:00,2025-05-10,16,North,5.0,Moderate,15,5
2025-05-10 16:00:00,2025-05-10,17,North,5.0,Moderate,16,5
2025-05-10 17:00:00,2025-05-10,18,North,5.0,Moderate,17,5
2025-05-10 18:00:00,2025-05-10,19,North,5.0,Moderate,18,5
2025-05-10 19:00:00,2025-05-10,20,North,5.0,Moderate,19,5
2025-05-10 20:00:00,2025-05-10,21,North,4.0,Moderate,20,5
2025-05-10 21:00:00,2025-05-10,22,North,3.0,Low,21,5
2025-05-10 22:00:00,2025-05-10,23,North,3.0,Low,22,5
2025-05-10 23:00:00,2025-05-10,24,North,3.0,Low,23,5
2025-05-10 23:00:00,2025-05-10,24,North,5.0,Moderate,23,5
2025-05-11 00:00:00,2025-05-11,1,North,4.0,Moderate,0,6
2025-05-11 01:00:00,2025-05-11,2,North,4.0,Moderate,1,6
2025-05-11 02:00:00,2025-05-11,3,North,4.0,Moderate,2,6
2025-05-11 03:00:00,2025-05-11,4,North,4.0,Moderate,3,6
2025-05-11 04:00:00,2025-05-11,5,North,4.0,Moderate,4,6
2025-05-11 05:00:00,2025-05-11,6,North,4.0,Moderate,5,6
2025-05-11 06:00:00,2025-05-11,7,North,4.0,Moderate,6,6
2025-05-11 07:00:00,2025-05-11,8,North,4.0,Moderate,7,6
2025-05-11 08:00:00,2025-05-11,9,North,4.0,Moderate,8,6
2025-05-11 09:00:00,2025-05-11,10,North,4.0,Moderate,9,6
2025-05-11 10:00:00,2025-05-11,11,North,4.0,Moderate,10,6
2025-05-11 11:00:00,2025-05-11,12,North,4.0,Moderate,11,6
2025-05-11 12:00:00,2025-05-11,13,North,5.0,Moderate,12,6
2025-05-11 13:00:00,2025-05-11,14,North,5.0,Moderate,13,6
2025-05-11 14:00:00,2025-05-11,15,North,5.0,Moderate,14,6
2025-05-11 15:00:00,2025-05-11,16,North,5.0,Moderate,15,6
2025-05-11 16:00:00,2025-05-11,17,North,5.0,Moderate,16,6
2025-05-11 17:00:00,2025-05-11,18,North,5.0,Moderate,17,6
2025-05-11 18:00:00,2025-05-11,19,North,5.0,Moderate,18,6
2025-05-11 19:00:00,2025-05-11,20,North,4.0,Moderate,19,6
2025-05-11 20:00:00,2025-05-11,21,North,4.0,Moderate,20,6
2025-05-11 21:00:00,2025-05-11,22,North,4.0,Moderate,21,6
2025-05-11 22:00:00,2025-05-11,23,North,4.0,Moderate,22,6
2025-05-11 23:00:00,2025-05-11,24,North,4.0,Moderate,23,6
2025-05-11 23:00:00,2025-05-11,24,North,5.0,Moderate,23,6
2025-05-12 00:00:00,2025-05-12,1,North,3.0,Low,0,0
2025-05-12 01:00:00,2025-05-12,2,North,3.0,Low,1,0
2025-05-12 02:00:00,2025-05-12,3,North,3.0,Low,2,0
2025-05-12 03:00:00,2025-05-12,4,North,3.0,Low,3,0
2025-05-12 04:00:00,2025-05-12,5,North,2.0,Low,4,0
2025-05-12 05:00:00,2025-05-12,6,North,2.0,Low,5,0
2025-05-12 06:00:00,2025-05-12,7,North,2.0,Low,6,0
2025-05-12 07:00:00,2025-05-12,8,North,2.0,Low,7,0
2025-05-12 08:00:00,2025-05-12,9,North,3.0,Low,8,0
2025-05-12 09:00:00,2025-05-12,10,North,4.0,Moderate,9,0
2025-05-12 10:00:00,2025-05-12,11,North,4.0,Moderate,10,0
2025-05-12 11:00:00,2025-05-12,12,North,5.0,Moderate,11,0
2025-05-12 12:00:00,2025-05-12,13,North,5.0,Moderate,12,0
2025-05-12 13:00:00,2025-05-12,14,North,5.0,Moderate,13,0
2025-05-12 14:00:00,2025-05-12,15,North,5.0,Moderate,14,0
2025-05-12 15:00:00,2025-05-12,16,North,5.0,Moderate,15,0
2025-05-12 16:00:00,2025-05-12,17,North,5.0,Moderate,16,0
2025-05-12 17:00:00,2025-05-12,18,North,5.0,Moderate,17,0
2025-05-12 18:00:00,2025-05-12,19,North,5.0,Moderate,18,0
2025-05-12 19:00:00,2025-05-12,20,North,5.0,Moderate,19,0
2025-05-12 20:00:00,2025-05-12,21,North,5.0,Moderate,20,0
2025-05-12 21:00:00,2025-05-12,22,North,6.0,Moderate,21,0
2025-05-12 22:00:00,2025-05-12,23,North,6.0,Moderate,22,0
2025-05-12 23:00:00,2025-05-12,24,North,6.0,Moderate,23,0
2025-05-12 23:00:00,2025-05-12,24,North,6.0,Moderate,23,0
2025-05-13 00:00:00,2025-05-13,1,North,6.0,Moderate,0,1
2025-05-13 01:00:00,2025-05-13,2,North,6.0,Moderate,1,1
2025-05-13 02:00:00,2025-05-13,3,North,5.0,Moderate,2,1
2025-05-13 03:00:00,2025-05-13,4,North,5.0,Moderate,3,1
2025-05-13 04:00:00,2025-05-13,5,North,5.0,Moderate,4,1
2025-05-13 05:00:00,2025-05-13,6,North,5.0,Moderate,5,1
2025-05-13 06:00:00,2025-05-13,7,North,5.0,Moderate,6,1
2025-05-13 07:00:00,2025-05-13,8,North,5.0,Moderate,7,1
2025-05-13 08:00:00,2025-05-13,9,North,5.0,Moderate,8,1
2025-05-13 09:00:00,2025-05-13,10,North,5.0,Moderate,9,1
2025-05-13 10:00:00,2025-05-13,11,North,5.0,Moderate,10,1
2025-05-13 11:00:00,2025-05-13,12,North,5.0,Moderate,11,1
2025-05-13 12:00:00,2025-05-13,13,North,5.0,Moderate,12,1
2025-05-13 13:00:00,2025-05-13,14,North,5.0,Moderate,13,1
2025-05-13 14:00:00,2025-05-13,15,North,5.0,Moderate,14,1
2025-05-13 15:00:00,2025-05-13,16,North,5.0,Moderate,15,1
2025-05-13 16:00:00,2025-05-13,17,North,5.0,Moderate,16,1
2025-05-13 17:00:00,2025-05-13,18,North,5.0,Moderate,17,1
2025-05-13 18:00:00,2025-05-13,19,North,5.0,Moderate,18,1
2025-05-13 19:00:00,2025-05-13,20,North,5.0,Moderate,19,1
2025-05-13 20:00:00,2025-05-13,21,North,5.0,Moderate,20,1
2025-05-13 21:00:00,2025-05-13,22,North,5.0,Moderate,21,1
2025-05-13 22:00:00,2025-05-13,23,North,5.0,Moderate,22,1
2025-05-13 23:00:00,2025-05-13,24,North,5.0,Moderate,23,1
2025-05-13 23:00:00,2025-05-13,24,North,6.0,Moderate,23,1
2025-05-14 00:00:00,2025-05-14,1,North,5.0,Moderate,0,2
2025-05-14 01:00:00,2025-05-14,2,North,5.0,Moderate,1,2
2025-05-14 02:00:00,2025-05-14,3,North,5.0,Moderate,2,2
2025-05-14 03:00:00,2025-05-14,4,North,5.0,Moderate,3,2
2025-05-14 04:00:00,2025-05-14,5,North,5.0,Moderate,4,2
2025-05-14 05:00:00,2025-05-14,6,North,4.0,Moderate,5,2
2025-05-14 06:00:00,2025-05-14,7,North,4.0,Moderate,6,2
2025-05-14 07:00:00,2025-05-14,8,North,4.0,Moderate,7,2
2025-05-14 08:00:00,2025-05-14,9,North,4.0,Moderate,8,2
2025-05-14 09:00:00,2025-05-14,10,North,4.0,Moderate,9,2
2025-05-14 10:00:00,2025-05-14,11,North,4.0,Moderate,10,2
2025-05-14 11:00:00,2025-05-14,12,North,4.0,Moderate,11,2
2025-05-14 12:00:00,2025-05-14,13,North,4.0,Moderate,12,2
2025-05-14 13:00:00,2025-05-14,14,North,4.0,Moderate,13,2
2025-05-14 14:00:00,2025-05-14,15,North,4.0,Moderate,14,2
2025-05-14 15:00:00,2025-05-14,16,North,4.0,Moderate,15,2
2025-05-14 16:00:00,2025-05-14,17,North,3.0,Low,16,2
2025-05-14 17:00:00,2025-05-14,18,North,3.0,Low,17,2
2025-05-14 18:00:00,2025-05-14,19,North,3.0,Low,18,2
2025-05-14 19:00:00,2025-05-14,20,North,3.0,Low,19,2
2025-05-14 20:00:00,2025-05-14,21,North,3.0,Low,20,2
2025-05-14 21:00:00,2025-05-14,22,North,3.0,Low,21,2
2025-05-14 22:00:00,2025-05-14,23,North,3.0,Low,22,2
2025-05-14 23:00:00,2025-05-14,24,North,3.0,Low,23,2
2025-05-14 23:00:00,2025-05-14,24,North,5.0,Moderate,23,2
2025-05-15 00:00:00,2025-05-15,1,North,3.0,Low,0,3
2025-05-15 01:00:00,2025-05-15,2,North,3.0,Low,1,3
2025-05-15 02:00:00,2025-05-15,3,North,3.0,Low,2,3
2025-05-15 03:00:00,2025-05-15,4,North,3.0,Low,3,3
2025-05-15 04:00:00,2025-05-15,5,North,3.0,Low,4,3
2025-05-15 05:00:00,2025-05-15,6,North,3.0,Low,5,3
2025-05-15 06:00:00,2025-05-15,7,North,3.0,Low,6,3
2025-05-15 07:00:00,2025-05-15,8,North,3.0,Low,7,3
2025-05-15 08:00:00,2025-05-15,9,North,3.0,Low,8,3
2025-05-15 09:00:00,2025-05-15,10,North,3.0,Low,9,3
2025-05-15 10:00:00,2025-05-15,11,North,3.0,Low,10,3
2025-05-15 11:00:00,2025-05-15,12,North,3.0,Low,11,3
2025-05-15 12:00:00,2025-05-15,13,North,3.0,Low,12,3
2025-05-15 13:00:00,2025-05-15,14,North,3.0,Low,13,3
2025-05-15 14:00:00,2025-05-15,15,North,3.0,Low,14,3
2025-05-15 15:00:00,2025-05-15,16,North,3.0,Low,15,3
2025-05-15 16:00:00,2025-05-15,17,North,3.0,Low,16,3
2025-05-15 17:00:00,2025-05-15,18,North,3.0,Low,17,3
2025-05-15 18:00:00,2025-05-15,19,North,3.0,Low,18,3
2025-05-15 19:00:00,2025-05-15,20,North,3.0,Low,19,3
2025-05-15 20:00:00,2025-05-15,21,North,3.0,Low,20,3
2025-05-15 21:00:00,2025-05-15,22,North,3.0,Low,21,3
2025-05-15 22:00:00,2025-05-15,23,North,2.0,Low,22,3
2025-05-15 23:00:00,2025-05-15,24,North,2.0,Low,23,3
2025-05-15 23:00:00,2025-05-15,24,North,3.0,Low,23,3
2025-05-16 00:00:00,2025-05-16,1,North,2.0,Low,0,4
2025-05-16 01:00:00,2025-05-16,2,North,2.0,Low,1,4
2025-05-16 02:00:00,2025-05-16,3,North,3.0,Low,2,4
2025-05-16 03:00:00,2025-05-16,4,North,2.0,Low,3,4
2025-05-16 04:00:00,2025-05-16,5,North,2.0,Low,4,4
2025-05-16 05:00:00,2025-05-16,6,North,2.0,Low,5,4
2025-05-16 06:00:00,2025-05-16,7,North,2.0,Low,6,4
2025-05-16 07:00:00,2025-05-16,8,North,2.0,Low,7,4
2025-05-16 08:00:00,2025-05-16,9,North,2.0,Low,8,4
2025-05-16 09:00:00,2025-05-16,10,North,2.0,Low,9,4
2025-05-16 10:00:00,2025-05-16,11,North,2.0,Low,10,4
2025-05-16 11:00:00,2025-05-16,12,North,3.0,Low,11,4
2025-05-16 12:00:00,2025-05-16,13,North,3.0,Low,12,4
2025-05-16 13:00:00,2025-05-16,14,North,3.0,Low,13,4
2025-05-16 14:00:00,2025-05-16,15,North,3.0,Low,14,4
2025-05-16 15:00:00,2025-05-16,16,North,3.0,Low,15,4
2025-05-16 16:00:00,2025-05-16,17,North,2.0,Low,16,4
2025-05-16 17:00:00,2025-05-16,18,North,2.0,Low,17,4
2025-05-16 18:00:00,2025-05-16,19,North,2.0,Low,18,4
2025-05-16 19:00:00,2025-05-16,20,North,2.0,Low,19,4
2025-05-16 20:00:00,2025-05-16,21,North,2.0,Low,20,4
2025-05-16 21:00:00,2025-05-16,22,North,2.0,Low,21,4
2025-05-16 22:00:00,2025-05-16,23,North,2.0,Low,22,4
2025-05-16 23:00:00,2025-05-16,24,North,2.0,Low,23,4
2025-05-16 23:00:00,2025-05-16,24,North,3.0,Low,23,4
2025-05-17 00:00:00,2025-05-17,1,North,2.0,Low,0,5
2025-05-17 01:00:00,2025-05-17,2,North,2.0,Low,1,5
2025-05-17 02:00:00,2025-05-17,3,North,2.0,Low,2,5
2025-05-17 03:00:00,2025-05-17,4,North,2.0,Low,3,5
2025-05-17 04:00:00,2025-05-17,5,North,1.0,Low,4,5
2025-05-17 05:00:00,2025-05-17,6,North,1.0,Low,5,5
2025-05-17 06:00:00,2025-05-17,7,North,2.0,Low,6,5
2025-05-17 07:00:00,2025-05-17,8,North,2.0,Low,7,5
2025-05-17 08:00:00,2025-05-17,9,North,2.0,Low,8,5
2025-05-17 09:00:00,2025-05-17,10,North,2.0,Low,9,5
2025-05-17 10:00:00,2025-05-17,11,North,2.0,Low,10,5
2025-05-17 11:00:00,2025-05-17,12,North,2.0,Low,11,5
2025-05-17 12:00:00,2025-05-17,13,North,3.0,Low,12,5
2025-05-17 13:00:00,2025-05-17,14,North,3.0,Low,13,5
2025-05-17 14:00:00,2025-05-17,15,North,3.0,Low,14,5
2025-05-17 15:00:00,2025-05-17,16,North,3.0,Low,15,5
2025-05-17 16:00:00,2025-05-17,17,North,3.0,Low,16,5
2025-05-17 17:00:00,2025-05-17,18,North,3.0,Low,17,5
2025-05-17 18:00:00,2025-05-17,19,North,3.0,Low,18,5
2025-05-17 19:00:00,2025-05-17,20,North,3.0,Low,19,5
2025-05-17 20:00:00,2025-05-17,21,North,3.0,Low,20,5
2025-05-17 21:00:00,2025-05-17,22,North,2.0,Low,21,5
2025-05-17 22:00:00,2025-05-17,23,North,2.0,Low,22,5
2025-05-17 23:00:00,2025-05-17,24,North,2.0,Low,23,5
2025-05-17 23:00:00,2025-05-17,24,North,3.0,Low,23,5
2025-05-18 00:00:00,2025-05-18,1,North,2.0,Low,0,6
2025-05-18 01:00:00,2025-05-18,2,North,2.0,Low,1,6
2025-05-18 02:00:00,2025-05-18,3,North,2.0,Low,2,6
2025-05-18 03:00:00,2025-05-18,4,North,2.0,Low,3,6
2025-05-18 04:00:00,2025-05-18,5,North,1.0,Low,4,6
2025-05-18 05:00:00,2025-05-18,6,North,1.0,Low,5,6
2025-05-18 06:00:00,2025-05-18,7,North,1.0,Low,6,6
2025-05-18 07:00:00,2025-05-18,8,North,1.0,Low,7,6
2025-05-18 08:00:00,2025-05-18,9,North,2.0,Low,8,6
2025-05-18 09:00:00,2025-05-18,10,North,2.0,Low,9,6
2025-05-18 10:00:00,2025-05-18,11,North,2.0,Low,10,6
2025-05-18 11:00:00,2025-05-18,12,North,2.0,Low,11,6
2025-05-18 12:00:00,2025-05-18,13,North,2.0,Low,12,6
2025-05-18 13:00:00,2025-05-18,14,North,3.0,Low,13,6
2025-05-18 14:00:00,2025-05-18,15,North,3.0,Low,14,6
2025-05-18 15:00:00,2025-05-18,16,North,3.0,Low,15,6
2025-05-18 16:00:00,2025-05-18,17,North,3.0,Low,16,6
2025-05-18 17:00:00,2025-05-18,18,North,2.0,Low,17,6
2025-05-18 18:00:00,2025-05-18,19,North,2.0,Low,18,6
2025-05-18 19:00:00,2025-05-18,20,North,2.0,Low,19,6
2025-05-18 20:00:00,2025-05-18,21,North,2.0,Low,20,6
2025-05-18 21:00:00,2025-05-18,22,North,2.0,Low,21,6
2025-05-18 22:00:00,2025-05-18,23,North,2.0,Low,22,6
2025-05-18 23:00:00,2025-05-18,24,North,2.0,Low,23,6
2025-05-18 23:00:00,2025-05-18,24,North,3.0,Low,23,6
2025-05-19 00:00:00,2025-05-19,1,North,2.0,Low,0,0
2025-05-19 01:00:00,2025-05-19,2,North,2.0,Low,1,0
2025-05-19 02:00:00,2025-05-19,3,North,2.0,Low,2,0
2025-05-19 03:00:00,2025-05-19,4,North,2.0,Low,3,0
2025-05-19 04:00:00,2025-05-19,5,North,2.0,Low,4,0
2025-05-19 05:00:00,2025-05-19,6,North,2.0,Low,5,0
2025-05-19 06:00:00,2025-05-19,7,North,2.0,Low,6,0
2025-05-19 07:00:00,2025-05-19,8,North,1.0,Low,7,0
2025-05-19 08:00:00,2025-05-19,9,North,2.0,Low,8,0
2025-05-19 09:00:00,2025-05-19,10,North,2.0,Low,9,0
2025-05-19 10:00:00,2025-05-19,11,North,2.0,Low,10,0
2025-05-19 11:00:00,2025-05-19,12,North,2.0,Low,11,0
2025-05-19 12:00:00,2025-05-19,13,North,2.0,Low,12,0
2025-05-19 13:00:00,2025-05-19,14,North,3.0,Low,13,0
2025-05-19 14:00:00,2025-05-19,15,North,3.0,Low,14,0
2025-05-19 15:00:00,2025-05-19,16,North,2.0,Low,15,0
2025-05-19 16:00:00,2025-05-19,17,North,2.0,Low,16,0
2025-05-19 17:00:00,2025-05-19,18,North,2.0,Low,17,0
2025-05-19 18:00:00,2025-05-19,19,North,2.0,Low,18,0
2025-05-19 19:00:00,2025-05-19,20,North,2.0,Low,19,0
2025-05-19 20:00:00,2025-05-19,21,North,2.0,Low,20,0
2025-05-19 21:00:00,2025-05-19,22,North,2.0,Low,21,0
2025-05-19 22:00:00,2025-05-19,23,North,2.0,Low,22,0
2025-05-19 23:00:00,2025-05-19,24,North,2.0,Low,23,0
2025-05-19 23:00:00,2025-05-19,24,North,3.0,Low,23,0
2025-05-20 00:00:00,2025-05-20,1,North,2.0,Low,0,1
2025-05-20 01:00:00,2025-05-20,2,North,2.0,Low,1,1
2025-05-20 02:00:00,2025-05-20,3,North,2.0,Low,2,1
2025-05-20 03:00:00,2025-05-20,4,North,2.0,Low,3,1
2025-05-20 04:00:00,2025-05-20,5,North,2.0,Low,4,1
